_H:,$Image,$Subj,$Resp
_D:,trial_15.jpg,0,Right
_D:,trial_15.jpg,10,Right
_D:,trial_15.jpg,30,Right
_D:,trial_15.jpg,37,Right
_D:,trial_400.jpg,15,Left
_D:,trial_400.jpg,26,Left
_D:,trial_400.jpg,31,Right
_D:,trial_400.jpg,17,Right
_D:,trial_400.jpg,8,Left
_D:,trial_400.jpg,29,Left
_D:,trial_400.jpg,46,Right
_D:,trial_400.jpg,50,Left
_D:,trial_400.jpg,22,Left
_D:,trial_400.jpg,19,Right
_D:,trial_400.jpg,25,Left
_D:,trial_400.jpg,2,Left
_D:,trial_400.jpg,14,Left
_D:,trial_400.jpg,30,Left
_D:,trial_400.jpg,45,Left
_D:,trial_400.jpg,7,Left
_D:,trial_400.jpg,11,Left
_D:,trial_400.jpg,21,Right
_D:,trial_400.jpg,6,Left
_D:,trial_400.jpg,27,Right
_D:,trial_400.jpg,44,Left
_D:,trial_400.jpg,32,Right
_D:,trial_400.jpg,0,Left
_D:,trial_400.jpg,10,Right
_D:,trial_400.jpg,20,Left
_D:,trial_400.jpg,39,Left
_D:,trial_400.jpg,24,Left
_D:,trial_400.jpg,18,Right
_D:,trial_400.jpg,23,Left
_D:,trial_400.jpg,13,Left
_D:,trial_610.jpg,46,Left
_D:,trial_610.jpg,33,Left
_D:,trial_610.jpg,14,Right
_D:,trial_610.jpg,20,Left
_D:,trial_610.jpg,22,Right
_D:,trial_610.jpg,19,Left
_D:,trial_610.jpg,45,Right
_D:,trial_610.jpg,29,Right
_D:,trial_610.jpg,2,Left
_D:,trial_610.jpg,21,Right
_D:,trial_610.jpg,27,Right
_D:,trial_610.jpg,39,Right
_D:,trial_610.jpg,18,Right
_D:,trial_610.jpg,4,Right
_D:,trial_610.jpg,11,Right
_D:,trial_610.jpg,32,Left
_D:,trial_610.jpg,17,Left
_D:,trial_610.jpg,0,Right
_D:,trial_610.jpg,10,Left
_D:,trial_610.jpg,24,Right
_D:,trial_610.jpg,8,Left
_D:,trial_610.jpg,31,Left
_D:,trial_610.jpg,28,Right
_D:,trial_610.jpg,23,Right
_D:,trial_610.jpg,3,Right
_D:,trial_610.jpg,7,Left
_D:,trial_610.jpg,13,Right
_D:,trial_610.jpg,26,Left
_D:,trial_610.jpg,40,Right
_D:,trial_610.jpg,25,Left
_D:,trial_16.jpg,28,Left
_D:,trial_16.jpg,16,Left
_D:,trial_16.jpg,17,Right
_D:,trial_16.jpg,39,Left
_D:,trial_16.jpg,50,Right
_D:,trial_16.jpg,31,Left
_D:,trial_16.jpg,26,Right
_D:,trial_16.jpg,27,Left
_D:,trial_16.jpg,13,Left
_D:,trial_16.jpg,3,Left
_D:,trial_16.jpg,29,Left
_D:,trial_16.jpg,18,Right
_D:,trial_16.jpg,8,Left
_D:,trial_16.jpg,21,Left
_D:,trial_16.jpg,14,Left
_D:,trial_16.jpg,23,Left
_D:,trial_16.jpg,19,Right
_D:,trial_16.jpg,10,Right
_D:,trial_16.jpg,2,Right
_D:,trial_16.jpg,35,Right
_D:,trial_16.jpg,25,Left
_D:,trial_16.jpg,11,Right
_D:,trial_16.jpg,40,Left
_D:,trial_16.jpg,24,Right
_D:,trial_16.jpg,20,Right
_D:,trial_16.jpg,7,Left
_D:,trial_16.jpg,0,Right
_D:,trial_16.jpg,46,Right
_D:,trial_16.jpg,34,Left
_D:,trial_16.jpg,22,Right
_D:,trial_200.jpg,25,Left
_D:,trial_200.jpg,8,Left
_D:,trial_200.jpg,22,Left
_D:,trial_200.jpg,37,Left
_D:,trial_200.jpg,46,Left
_D:,trial_200.jpg,6,Left
_D:,trial_200.jpg,7,Left
_D:,trial_200.jpg,0,Left
_D:,trial_200.jpg,14,Left
_D:,trial_200.jpg,23,Right
_D:,trial_200.jpg,28,Right
_D:,trial_200.jpg,47,Left
_D:,trial_200.jpg,29,Right
_D:,trial_200.jpg,26,Left
_D:,trial_200.jpg,2,Left
_D:,trial_200.jpg,15,Left
_D:,trial_200.jpg,33,Left
_D:,trial_200.jpg,45,Right
_D:,trial_200.jpg,30,Right
_D:,trial_200.jpg,16,Left
_D:,trial_200.jpg,18,Right
_D:,trial_200.jpg,24,Left
_D:,trial_200.jpg,10,Left
_D:,trial_200.jpg,36,Right
_D:,trial_200.jpg,17,Right
_D:,trial_200.jpg,40,Right
_D:,trial_200.jpg,3,Left
_D:,trial_200.jpg,21,Right
_D:,trial_200.jpg,13,Left
_D:,trial_200.jpg,20,Left
_D:,trial_17.jpg,2,Right
_D:,trial_17.jpg,33,Left
_D:,trial_17.jpg,0,Left
_D:,trial_17.jpg,21,Left
_D:,trial_17.jpg,26,Left
_D:,trial_17.jpg,29,Left
_D:,trial_17.jpg,27,Right
_D:,trial_17.jpg,9,Left
_D:,trial_17.jpg,28,Left
_D:,trial_17.jpg,18,Left
_D:,trial_17.jpg,46,Left
_D:,trial_17.jpg,25,Right
_D:,trial_17.jpg,7,Left
_D:,trial_17.jpg,3,Left
_D:,trial_17.jpg,30,Right
_D:,trial_17.jpg,14,Right
_D:,trial_17.jpg,24,Left
_D:,trial_17.jpg,16,Left
_D:,trial_17.jpg,15,Left
_D:,trial_17.jpg,19,Left
_D:,trial_17.jpg,37,Left
_D:,trial_17.jpg,11,Right
_D:,trial_17.jpg,17,Right
_D:,trial_17.jpg,20,Left
_D:,trial_17.jpg,1,Left
_D:,trial_17.jpg,8,Left
_D:,trial_17.jpg,10,Left
_D:,trial_17.jpg,23,Right
_D:,trial_17.jpg,13,Left
_D:,trial_17.jpg,22,Right
_D:,trial_611.jpg,22,Right
_D:,trial_611.jpg,0,Left
_D:,trial_611.jpg,13,Right
_D:,trial_611.jpg,3,Right
_D:,trial_611.jpg,29,Right
_D:,trial_611.jpg,26,Right
_D:,trial_611.jpg,19,Right
_D:,trial_611.jpg,33,Right
_D:,trial_611.jpg,30,Right
_D:,trial_611.jpg,23,Right
_D:,trial_611.jpg,18,Right
_D:,trial_611.jpg,28,Left
_D:,trial_611.jpg,25,Right
_D:,trial_611.jpg,27,Right
_D:,trial_611.jpg,7,Right
_D:,trial_611.jpg,8,Right
_D:,trial_611.jpg,24,Right
_D:,trial_611.jpg,14,Right
_D:,trial_611.jpg,21,Right
_D:,trial_611.jpg,32,Right
_D:,trial_611.jpg,17,Right
_D:,trial_611.jpg,31,Right
_D:,trial_611.jpg,40,Right
_D:,trial_611.jpg,15,Right
_D:,trial_611.jpg,10,Left
_D:,trial_611.jpg,44,Right
_D:,trial_611.jpg,16,Right
_D:,trial_611.jpg,50,Right
_D:,trial_611.jpg,2,Right
_D:,trial_611.jpg,46,Left
_D:,trial_401.jpg,25,Right
_D:,trial_401.jpg,40,Right
_D:,trial_401.jpg,18,Right
_D:,trial_401.jpg,44,Right
_D:,trial_401.jpg,17,Right
_D:,trial_401.jpg,2,Right
_D:,trial_401.jpg,14,Right
_D:,trial_401.jpg,41,Right
_D:,trial_401.jpg,21,Right
_D:,trial_401.jpg,29,Right
_D:,trial_401.jpg,4,Right
_D:,trial_401.jpg,13,Left
_D:,trial_401.jpg,31,Right
_D:,trial_401.jpg,10,Right
_D:,trial_401.jpg,24,Right
_D:,trial_401.jpg,42,Right
_D:,trial_401.jpg,39,Right
_D:,trial_401.jpg,9,Right
_D:,trial_401.jpg,26,Right
_D:,trial_401.jpg,47,Right
_D:,trial_401.jpg,20,Right
_D:,trial_401.jpg,8,Right
_D:,trial_401.jpg,30,Right
_D:,trial_401.jpg,16,Right
_D:,trial_401.jpg,23,Right
_D:,trial_401.jpg,5,Right
_D:,trial_401.jpg,11,Right
_D:,trial_401.jpg,34,Right
_D:,trial_401.jpg,7,Right
_D:,trial_401.jpg,0,Right
_D:,trial_201.jpg,17,Right
_D:,trial_201.jpg,48,Right
_D:,trial_201.jpg,19,Right
_D:,trial_201.jpg,15,Right
_D:,trial_201.jpg,25,Right
_D:,trial_201.jpg,26,Right
_D:,trial_201.jpg,8,Right
_D:,trial_201.jpg,6,Right
_D:,trial_201.jpg,37,Right
_D:,trial_201.jpg,22,Right
_D:,trial_201.jpg,0,Right
_D:,trial_201.jpg,14,Right
_D:,trial_201.jpg,2,Right
_D:,trial_201.jpg,32,Right
_D:,trial_201.jpg,10,Right
_D:,trial_201.jpg,7,Right
_D:,trial_201.jpg,36,Left
_D:,trial_201.jpg,52,Right
_D:,trial_201.jpg,18,Right
_D:,trial_201.jpg,29,Right
_D:,trial_201.jpg,23,Right
_D:,trial_201.jpg,24,Right
_D:,trial_201.jpg,13,Right
_D:,trial_201.jpg,9,Right
_D:,trial_201.jpg,30,Right
_D:,trial_201.jpg,11,Right
_D:,trial_201.jpg,20,Right
_D:,trial_201.jpg,28,Right
_D:,trial_201.jpg,31,Right
_D:,trial_201.jpg,21,Right
_D:,trial_18.jpg,23,Right
_D:,trial_18.jpg,25,Right
_D:,trial_18.jpg,46,Right
_D:,trial_18.jpg,26,Right
_D:,trial_18.jpg,16,Right
_D:,trial_18.jpg,50,Right
_D:,trial_18.jpg,17,Right
_D:,trial_18.jpg,8,Right
_D:,trial_18.jpg,27,Right
_D:,trial_18.jpg,14,Right
_D:,trial_18.jpg,30,Right
_D:,trial_18.jpg,31,Right
_D:,trial_18.jpg,3,Right
_D:,trial_18.jpg,21,Right
_D:,trial_18.jpg,24,Right
_D:,trial_18.jpg,18,Right
_D:,trial_18.jpg,29,Right
_D:,trial_18.jpg,45,Right
_D:,trial_18.jpg,28,Right
_D:,trial_18.jpg,44,Right
_D:,trial_18.jpg,32,Right
_D:,trial_18.jpg,34,Right
_D:,trial_18.jpg,7,Right
_D:,trial_18.jpg,19,Right
_D:,trial_18.jpg,36,Right
_D:,trial_18.jpg,6,Right
_D:,trial_18.jpg,0,Right
_D:,trial_18.jpg,2,Right
_D:,trial_18.jpg,15,Right
_D:,trial_18.jpg,13,Right
_D:,trial_612.jpg,16,Left
_D:,trial_612.jpg,9,Left
_D:,trial_612.jpg,13,Right
_D:,trial_612.jpg,18,Right
_D:,trial_612.jpg,31,Right
_D:,trial_612.jpg,41,Right
_D:,trial_612.jpg,23,Right
_D:,trial_612.jpg,20,Right
_D:,trial_612.jpg,40,Right
_D:,trial_612.jpg,3,Right
_D:,trial_612.jpg,26,Right
_D:,trial_612.jpg,2,Right
_D:,trial_612.jpg,17,Right
_D:,trial_612.jpg,30,Right
_D:,trial_612.jpg,6,Right
_D:,trial_612.jpg,39,Right
_D:,trial_612.jpg,0,Right
_D:,trial_612.jpg,24,Right
_D:,trial_612.jpg,8,Right
_D:,trial_612.jpg,32,Right
_D:,trial_612.jpg,25,Right
_D:,trial_612.jpg,28,Right
_D:,trial_612.jpg,15,Right
_D:,trial_612.jpg,33,Right
_D:,trial_612.jpg,7,Right
_D:,trial_612.jpg,29,Right
_D:,trial_612.jpg,22,Right
_D:,trial_612.jpg,14,Right
_D:,trial_612.jpg,21,Right
_D:,trial_612.jpg,27,Right
_D:,trial_402.jpg,31,Left
_D:,trial_402.jpg,27,Left
_D:,trial_402.jpg,11,Left
_D:,trial_402.jpg,0,Left
_D:,trial_402.jpg,34,Left
_D:,trial_402.jpg,23,Left
_D:,trial_402.jpg,32,Left
_D:,trial_402.jpg,26,Left
_D:,trial_402.jpg,25,Left
_D:,trial_402.jpg,35,Left
_D:,trial_402.jpg,14,Left
_D:,trial_402.jpg,30,Left
_D:,trial_402.jpg,40,Left
_D:,trial_402.jpg,45,Left
_D:,trial_402.jpg,3,Left
_D:,trial_402.jpg,41,Left
_D:,trial_402.jpg,24,Left
_D:,trial_402.jpg,15,Left
_D:,trial_402.jpg,29,Left
_D:,trial_402.jpg,7,Left
_D:,trial_402.jpg,20,Left
_D:,trial_402.jpg,21,Left
_D:,trial_402.jpg,47,Left
_D:,trial_402.jpg,17,Left
_D:,trial_402.jpg,18,Left
_D:,trial_402.jpg,8,Left
_D:,trial_402.jpg,22,Left
_D:,trial_402.jpg,6,Left
_D:,trial_402.jpg,33,Left
_D:,trial_402.jpg,13,Left
_D:,trial_202.jpg,40,Left
_D:,trial_202.jpg,13,Left
_D:,trial_202.jpg,24,Left
_D:,trial_202.jpg,20,Left
_D:,trial_202.jpg,37,Left
_D:,trial_202.jpg,1,Left
_D:,trial_202.jpg,6,Left
_D:,trial_202.jpg,49,Right
_D:,trial_202.jpg,54,Left
_D:,trial_202.jpg,30,Left
_D:,trial_202.jpg,7,Left
_D:,trial_202.jpg,2,Left
_D:,trial_202.jpg,17,Left
_D:,trial_202.jpg,14,Left
_D:,trial_202.jpg,18,Left
_D:,trial_202.jpg,28,Left
_D:,trial_202.jpg,45,Left
_D:,trial_202.jpg,22,Left
_D:,trial_202.jpg,23,Left
_D:,trial_202.jpg,4,Left
_D:,trial_202.jpg,10,Left
_D:,trial_202.jpg,8,Left
_D:,trial_202.jpg,29,Left
_D:,trial_202.jpg,15,Left
_D:,trial_202.jpg,0,Left
_D:,trial_202.jpg,26,Right
_D:,trial_202.jpg,25,Left
_D:,trial_202.jpg,34,Left
_D:,trial_202.jpg,21,Left
_D:,trial_202.jpg,46,Left
_D:,trial_403.jpg,49,Right
_D:,trial_403.jpg,3,Left
_D:,trial_403.jpg,31,Right
_D:,trial_403.jpg,23,Right
_D:,trial_403.jpg,30,Right
_D:,trial_403.jpg,11,Right
_D:,trial_403.jpg,28,Right
_D:,trial_403.jpg,24,Right
_D:,trial_403.jpg,18,Right
_D:,trial_403.jpg,21,Right
_D:,trial_403.jpg,25,Left
_D:,trial_403.jpg,50,Left
_D:,trial_403.jpg,16,Right
_D:,trial_403.jpg,26,Right
_D:,trial_403.jpg,4,Right
_D:,trial_403.jpg,40,Left
_D:,trial_403.jpg,0,Left
_D:,trial_403.jpg,10,Left
_D:,trial_403.jpg,1,Right
_D:,trial_403.jpg,37,Right
_D:,trial_403.jpg,7,Left
_D:,trial_403.jpg,2,Left
_D:,trial_403.jpg,8,Left
_D:,trial_403.jpg,17,Right
_D:,trial_403.jpg,22,Left
_D:,trial_403.jpg,29,Right
_D:,trial_403.jpg,9,Right
_D:,trial_403.jpg,41,Right
_D:,trial_403.jpg,32,Left
_D:,trial_403.jpg,14,Right
_D:,trial_613.jpg,17,Right
_D:,trial_613.jpg,28,Left
_D:,trial_613.jpg,15,Left
_D:,trial_613.jpg,33,Left
_D:,trial_613.jpg,19,Left
_D:,trial_613.jpg,8,Left
_D:,trial_613.jpg,11,Left
_D:,trial_613.jpg,7,Left
_D:,trial_613.jpg,55,Left
_D:,trial_613.jpg,29,Left
_D:,trial_613.jpg,18,Left
_D:,trial_613.jpg,27,Right
_D:,trial_613.jpg,24,Left
_D:,trial_613.jpg,23,Left
_D:,trial_613.jpg,0,Left
_D:,trial_613.jpg,10,Left
_D:,trial_613.jpg,40,Left
_D:,trial_613.jpg,2,Left
_D:,trial_613.jpg,37,Left
_D:,trial_613.jpg,14,Left
_D:,trial_613.jpg,16,Left
_D:,trial_613.jpg,22,Left
_D:,trial_613.jpg,21,Left
_D:,trial_613.jpg,34,Right
_D:,trial_613.jpg,56,Left
_D:,trial_613.jpg,25,Left
_D:,trial_613.jpg,3,Left
_D:,trial_613.jpg,26,Left
_D:,trial_613.jpg,1,Left
_D:,trial_613.jpg,41,Left
_D:,trial_19.jpg,2,Right
_D:,trial_19.jpg,10,Left
_D:,trial_19.jpg,9,Right
_D:,trial_19.jpg,30,Left
_D:,trial_19.jpg,16,Right
_D:,trial_19.jpg,50,Right
_D:,trial_19.jpg,23,Right
_D:,trial_19.jpg,14,Right
_D:,trial_19.jpg,3,Left
_D:,trial_19.jpg,17,Left
_D:,trial_19.jpg,34,Left
_D:,trial_19.jpg,8,Left
_D:,trial_19.jpg,46,Right
_D:,trial_19.jpg,26,Right
_D:,trial_19.jpg,29,Right
_D:,trial_19.jpg,36,Left
_D:,trial_19.jpg,7,Right
_D:,trial_19.jpg,20,Right
_D:,trial_19.jpg,18,Right
_D:,trial_19.jpg,41,Left
_D:,trial_19.jpg,24,Right
_D:,trial_19.jpg,31,Right
_D:,trial_19.jpg,0,Right
_D:,trial_19.jpg,25,Right
_D:,trial_19.jpg,27,Right
_D:,trial_19.jpg,28,Left
_D:,trial_19.jpg,22,Left
_D:,trial_19.jpg,19,Right
_D:,trial_19.jpg,13,Right
_D:,trial_19.jpg,21,Right
_D:,trial_203.jpg,25,Left
_D:,trial_203.jpg,14,Right
_D:,trial_203.jpg,2,Left
_D:,trial_203.jpg,47,Left
_D:,trial_203.jpg,17,Right
_D:,trial_203.jpg,11,Right
_D:,trial_203.jpg,23,Left
_D:,trial_203.jpg,21,Right
_D:,trial_203.jpg,10,Left
_D:,trial_203.jpg,20,Right
_D:,trial_203.jpg,0,Left
_D:,trial_203.jpg,26,Right
_D:,trial_203.jpg,15,Left
_D:,trial_203.jpg,18,Right
_D:,trial_203.jpg,6,Right
_D:,trial_203.jpg,13,Right
_D:,trial_203.jpg,7,Right
_D:,trial_203.jpg,31,Left
_D:,trial_203.jpg,28,Left
_D:,trial_203.jpg,16,Right
_D:,trial_203.jpg,35,Right
_D:,trial_203.jpg,40,Left
_D:,trial_203.jpg,29,Right
_D:,trial_203.jpg,24,Left
_D:,trial_203.jpg,46,Left
_D:,trial_203.jpg,4,Right
_D:,trial_203.jpg,22,Left
_D:,trial_203.jpg,8,Left
_D:,trial_203.jpg,36,Right
_D:,trial_203.jpg,9,Right
_D:,trial_614.jpg,25,Left
_D:,trial_614.jpg,29,Left
_D:,trial_614.jpg,10,Left
_D:,trial_614.jpg,15,Left
_D:,trial_614.jpg,28,Left
_D:,trial_614.jpg,14,Left
_D:,trial_614.jpg,16,Left
_D:,trial_614.jpg,24,Left
_D:,trial_614.jpg,37,Left
_D:,trial_614.jpg,46,Left
_D:,trial_614.jpg,27,Left
_D:,trial_614.jpg,22,Left
_D:,trial_614.jpg,7,Left
_D:,trial_614.jpg,41,Left
_D:,trial_614.jpg,33,Left
_D:,trial_614.jpg,18,Left
_D:,trial_614.jpg,32,Right
_D:,trial_614.jpg,9,Left
_D:,trial_614.jpg,11,Left
_D:,trial_614.jpg,23,Left
_D:,trial_614.jpg,31,Left
_D:,trial_614.jpg,36,Left
_D:,trial_614.jpg,17,Left
_D:,trial_614.jpg,21,Left
_D:,trial_614.jpg,26,Left
_D:,trial_614.jpg,0,Left
_D:,trial_614.jpg,13,Left
_D:,trial_614.jpg,6,Left
_D:,trial_614.jpg,8,Left
_D:,trial_614.jpg,44,Left
_D:,trial_404.jpg,0,Right
_D:,trial_404.jpg,31,Right
_D:,trial_404.jpg,20,Left
_D:,trial_404.jpg,8,Right
_D:,trial_404.jpg,21,Left
_D:,trial_404.jpg,23,Right
_D:,trial_404.jpg,34,Right
_D:,trial_404.jpg,28,Right
_D:,trial_404.jpg,40,Right
_D:,trial_404.jpg,14,Right
_D:,trial_404.jpg,36,Right
_D:,trial_404.jpg,19,Right
_D:,trial_404.jpg,27,Right
_D:,trial_404.jpg,22,Right
_D:,trial_404.jpg,9,Right
_D:,trial_404.jpg,16,Right
_D:,trial_404.jpg,2,Right
_D:,trial_404.jpg,13,Right
_D:,trial_404.jpg,29,Right
_D:,trial_404.jpg,7,Left
_D:,trial_404.jpg,17,Right
_D:,trial_404.jpg,10,Right
_D:,trial_404.jpg,25,Right
_D:,trial_404.jpg,15,Right
_D:,trial_404.jpg,44,Right
_D:,trial_404.jpg,18,Right
_D:,trial_404.jpg,26,Right
_D:,trial_404.jpg,24,Right
_D:,trial_404.jpg,33,Right
_D:,trial_404.jpg,6,Right
_D:,trial_204.jpg,17,Right
_D:,trial_204.jpg,27,Right
_D:,trial_204.jpg,8,Right
_D:,trial_204.jpg,14,Right
_D:,trial_204.jpg,31,Right
_D:,trial_204.jpg,25,Right
_D:,trial_204.jpg,40,Right
_D:,trial_204.jpg,46,Left
_D:,trial_204.jpg,21,Right
_D:,trial_204.jpg,7,Right
_D:,trial_204.jpg,13,Right
_D:,trial_204.jpg,18,Right
_D:,trial_204.jpg,34,Right
_D:,trial_204.jpg,3,Right
_D:,trial_204.jpg,20,Right
_D:,trial_204.jpg,15,Right
_D:,trial_204.jpg,0,Right
_D:,trial_204.jpg,36,Right
_D:,trial_204.jpg,28,Right
_D:,trial_204.jpg,50,Right
_D:,trial_204.jpg,35,Right
_D:,trial_204.jpg,24,Right
_D:,trial_204.jpg,10,Right
_D:,trial_204.jpg,26,Right
_D:,trial_204.jpg,32,Left
_D:,trial_204.jpg,29,Right
_D:,trial_204.jpg,22,Right
_D:,trial_204.jpg,30,Right
_D:,trial_204.jpg,23,Right
_D:,trial_204.jpg,16,Right
_D:,trial_20.jpg,14,Right
_D:,trial_20.jpg,21,Right
_D:,trial_20.jpg,26,Right
_D:,trial_20.jpg,0,Right
_D:,trial_20.jpg,9,Right
_D:,trial_20.jpg,19,Left
_D:,trial_20.jpg,36,Right
_D:,trial_20.jpg,22,Right
_D:,trial_20.jpg,29,Left
_D:,trial_20.jpg,8,Right
_D:,trial_20.jpg,46,Right
_D:,trial_20.jpg,13,Left
_D:,trial_20.jpg,11,Right
_D:,trial_20.jpg,32,Right
_D:,trial_20.jpg,35,Right
_D:,trial_20.jpg,17,Right
_D:,trial_20.jpg,18,Right
_D:,trial_20.jpg,28,Right
_D:,trial_20.jpg,7,Left
_D:,trial_20.jpg,23,Left
_D:,trial_20.jpg,4,Left
_D:,trial_20.jpg,34,Left
_D:,trial_20.jpg,20,Right
_D:,trial_20.jpg,2,Right
_D:,trial_20.jpg,15,Right
_D:,trial_20.jpg,31,Right
_D:,trial_20.jpg,25,Right
_D:,trial_20.jpg,27,Right
_D:,trial_20.jpg,40,Left
_D:,trial_20.jpg,24,Right
_D:,trial_615.jpg,25,Left
_D:,trial_615.jpg,3,Left
_D:,trial_615.jpg,0,Right
_D:,trial_615.jpg,32,Left
_D:,trial_615.jpg,8,Left
_D:,trial_615.jpg,16,Left
_D:,trial_615.jpg,6,Right
_D:,trial_615.jpg,7,Left
_D:,trial_615.jpg,29,Right
_D:,trial_615.jpg,19,Right
_D:,trial_615.jpg,46,Left
_D:,trial_615.jpg,40,Left
_D:,trial_615.jpg,18,Right
_D:,trial_615.jpg,24,Left
_D:,trial_615.jpg,31,Left
_D:,trial_615.jpg,14,Right
_D:,trial_615.jpg,44,Left
_D:,trial_615.jpg,21,Right
_D:,trial_615.jpg,4,Left
_D:,trial_615.jpg,23,Left
_D:,trial_615.jpg,10,Right
_D:,trial_615.jpg,26,Right
_D:,trial_615.jpg,17,Right
_D:,trial_615.jpg,20,Left
_D:,trial_615.jpg,13,Left
_D:,trial_615.jpg,37,Left
_D:,trial_615.jpg,36,Left
_D:,trial_615.jpg,1,Right
_D:,trial_615.jpg,22,Right
_D:,trial_615.jpg,30,Right
_D:,trial_405.jpg,14,Right
_D:,trial_405.jpg,29,Right
_D:,trial_405.jpg,17,Right
_D:,trial_405.jpg,13,Right
_D:,trial_405.jpg,10,Right
_D:,trial_405.jpg,2,Right
_D:,trial_405.jpg,0,Right
_D:,trial_405.jpg,15,Right
_D:,trial_405.jpg,5,Right
_D:,trial_405.jpg,24,Right
_D:,trial_405.jpg,9,Right
_D:,trial_405.jpg,36,Right
_D:,trial_405.jpg,31,Right
_D:,trial_405.jpg,21,Right
_D:,trial_405.jpg,23,Right
_D:,trial_405.jpg,11,Right
_D:,trial_405.jpg,3,Right
_D:,trial_405.jpg,19,Right
_D:,trial_405.jpg,28,Right
_D:,trial_405.jpg,20,Right
_D:,trial_405.jpg,45,Right
_D:,trial_405.jpg,26,Left
_D:,trial_405.jpg,22,Right
_D:,trial_405.jpg,25,Right
_D:,trial_405.jpg,30,Right
_D:,trial_405.jpg,18,Right
_D:,trial_405.jpg,7,Right
_D:,trial_405.jpg,8,Right
_D:,trial_405.jpg,6,Right
_D:,trial_405.jpg,55,Right
_D:,trial_205.jpg,21,Left
_D:,trial_205.jpg,4,Left
_D:,trial_205.jpg,56,Left
_D:,trial_205.jpg,20,Left
_D:,trial_205.jpg,23,Right
_D:,trial_205.jpg,27,Left
_D:,trial_205.jpg,14,Left
_D:,trial_205.jpg,7,Left
_D:,trial_205.jpg,31,Left
_D:,trial_205.jpg,13,Left
_D:,trial_205.jpg,28,Right
_D:,trial_205.jpg,16,Left
_D:,trial_205.jpg,9,Left
_D:,trial_205.jpg,10,Left
_D:,trial_205.jpg,17,Left
_D:,trial_205.jpg,37,Left
_D:,trial_205.jpg,0,Left
_D:,trial_205.jpg,3,Left
_D:,trial_205.jpg,26,Left
_D:,trial_205.jpg,24,Left
_D:,trial_205.jpg,22,Left
_D:,trial_205.jpg,32,Left
_D:,trial_205.jpg,29,Left
_D:,trial_205.jpg,46,Left
_D:,trial_205.jpg,11,Left
_D:,trial_205.jpg,6,Left
_D:,trial_205.jpg,8,Left
_D:,trial_205.jpg,25,Right
_D:,trial_205.jpg,36,Left
_D:,trial_205.jpg,18,Left
_D:,trial_21.jpg,2,Left
_D:,trial_21.jpg,24,Left
_D:,trial_21.jpg,1,Left
_D:,trial_21.jpg,20,Left
_D:,trial_21.jpg,34,Right
_D:,trial_21.jpg,16,Left
_D:,trial_21.jpg,11,Left
_D:,trial_21.jpg,56,Left
_D:,trial_21.jpg,9,Left
_D:,trial_21.jpg,8,Left
_D:,trial_21.jpg,46,Right
_D:,trial_21.jpg,41,Left
_D:,trial_21.jpg,36,Left
_D:,trial_21.jpg,14,Left
_D:,trial_21.jpg,3,Left
_D:,trial_21.jpg,25,Left
_D:,trial_21.jpg,21,Left
_D:,trial_21.jpg,31,Left
_D:,trial_21.jpg,17,Right
_D:,trial_21.jpg,10,Left
_D:,trial_21.jpg,29,Left
_D:,trial_21.jpg,26,Left
_D:,trial_21.jpg,27,Left
_D:,trial_21.jpg,18,Left
_D:,trial_21.jpg,28,Left
_D:,trial_21.jpg,23,Left
_D:,trial_21.jpg,7,Left
_D:,trial_21.jpg,37,Left
_D:,trial_21.jpg,0,Left
_D:,trial_21.jpg,13,Left
_D:,trial_616.jpg,37,Left
_D:,trial_616.jpg,24,Left
_D:,trial_616.jpg,29,Left
_D:,trial_616.jpg,22,Left
_D:,trial_616.jpg,23,Left
_D:,trial_616.jpg,28,Left
_D:,trial_616.jpg,30,Left
_D:,trial_616.jpg,17,Left
_D:,trial_616.jpg,10,Left
_D:,trial_616.jpg,57,Left
_D:,trial_616.jpg,13,Left
_D:,trial_616.jpg,0,Left
_D:,trial_616.jpg,14,Left
_D:,trial_616.jpg,32,Left
_D:,trial_616.jpg,2,Left
_D:,trial_616.jpg,11,Left
_D:,trial_616.jpg,46,Left
_D:,trial_616.jpg,18,Left
_D:,trial_616.jpg,21,Left
_D:,trial_616.jpg,7,Left
_D:,trial_616.jpg,26,Left
_D:,trial_616.jpg,25,Left
_D:,trial_616.jpg,41,Left
_D:,trial_616.jpg,16,Left
_D:,trial_616.jpg,36,Left
_D:,trial_616.jpg,27,Left
_D:,trial_616.jpg,15,Left
_D:,trial_616.jpg,33,Left
_D:,trial_616.jpg,8,Left
_D:,trial_616.jpg,19,Left
_D:,trial_206.jpg,29,Right
_D:,trial_206.jpg,35,Right
_D:,trial_206.jpg,45,Left
_D:,trial_206.jpg,8,Right
_D:,trial_206.jpg,26,Right
_D:,trial_206.jpg,16,Right
_D:,trial_206.jpg,3,Right
_D:,trial_206.jpg,13,Right
_D:,trial_206.jpg,22,Right
_D:,trial_206.jpg,11,Right
_D:,trial_206.jpg,9,Right
_D:,trial_206.jpg,17,Right
_D:,trial_206.jpg,31,Right
_D:,trial_206.jpg,21,Right
_D:,trial_206.jpg,28,Left
_D:,trial_206.jpg,7,Right
_D:,trial_206.jpg,36,Left
_D:,trial_206.jpg,10,Right
_D:,trial_206.jpg,0,Right
_D:,trial_206.jpg,27,Left
_D:,trial_206.jpg,18,Right
_D:,trial_206.jpg,24,Right
